발생일시,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자_당사자종별,피해자_당사자종별,도로형태id,사고id
2019-07-03 22:00:00+09,1,0,0,0,0,대구,달서구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1598
2019-07-04 07:00:00+09,1,13,2,10,1,경남,양산시,차대차,추돌,안전운전 의무 불이행,승용차,승용차,5,1599
2019-07-04 14:00:00+09,1,0,0,0,0,강원,정선군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1600
2019-07-05 05:00:00+09,1,0,0,0,0,경남,김해시,차대차,측면충돌,안전운전 의무 불이행,이륜차,승용차,2,1601
2019-07-05 12:00:00+09,1,0,0,0,0,대구,수성구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,1,1602
2019-07-05 13:00:00+09,1,0,0,0,0,강원,강릉시,차대차,측면충돌,기타,승용차,승용차,5,1603
2019-07-05 16:00:00+09,1,0,0,0,0,전남,나주시,차량단독,전도,안전운전 의무 불이행,건설기계,없음,5,1604
2019-07-05 18:00:00+09,1,0,0,0,0,경기,양주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,2,1605
2019-07-05 20:00:00+09,1,0,0,0,0,대전,중구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,1606
2019-07-05 21:00:00+09,1,0,0,0,0,서울,광진구,차대사람,기타,안전운전 의무 불이행,승합차,보행자,5,1607
2019-07-05 21:00:00+09,1,0,0,0,0,경북,구미시,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,1,1608
2019-07-05 22:00:00+09,1,0,0,0,0,경남,창원시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,1609
2019-07-06 03:00:00+09,1,0,0,0,0,충북,진천군,차량단독,전복,안전운전 의무 불이행,승용차,없음,7,1610
2019-07-06 03:00:00+09,1,0,0,0,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,1611
2019-07-06 08:00:00+09,1,0,0,0,0,경기,평택시,차량단독,도로이탈,안전운전 의무 불이행,이륜차,없음,5,1612
2019-07-06 09:00:00+09,1,0,0,0,0,부산,해운대구,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,2,1613
2019-07-06 09:00:00+09,1,0,0,0,0,충남,예산군,차대차,측면충돌,신호위반,이륜차,화물차,1,1614
2019-07-06 10:00:00+09,1,0,0,0,0,경북,포항시,차대차,정면충돌,중앙선 침범,화물차,건설기계,5,1615
2019-07-06 12:00:00+09,1,2,0,1,1,경기,의정부시,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1616
2019-07-06 13:00:00+09,1,0,0,0,0,대전,동구,차량단독,전도,안전운전 의무 불이행,자전거,없음,6,1617
2019-07-06 16:00:00+09,1,0,0,0,0,경기,김포시,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1618
2019-07-07 00:00:00+09,1,0,0,0,0,경남,사천시,차대차,기타,안전운전 의무 불이행,승용차,원동기장치자전거,2,1619
2019-07-07 03:00:00+09,1,0,0,0,0,부산,사상구,차량단독,기타,안전운전 의무 불이행,이륜차,없음,5,1620
2019-07-07 04:00:00+09,1,0,0,0,0,경기,의왕시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,1621
2019-07-07 07:00:00+09,1,0,0,0,0,충남,천안시,차대차,기타,안전운전 의무 불이행,승용차,승용차,5,1622
2019-07-07 09:00:00+09,1,0,0,0,0,경기,남양주시,차대사람,횡단중,신호위반,승용차,보행자,3,1623
2019-07-07 11:00:00+09,1,0,0,0,0,전남,장성군,차량단독,기타,안전운전 의무 불이행,이륜차,없음,5,1624
2019-07-07 15:00:00+09,1,5,2,3,0,충북,청주시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,1625
2019-07-07 17:00:00+09,1,1,1,0,0,경남,거창군,차대차,측면충돌,안전운전 의무 불이행,화물차,화물차,5,1626
2019-07-08 00:00:00+09,1,2,1,1,0,광주,북구,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,1627
2019-07-08 11:00:00+09,2,1,1,0,0,충북,보은군,차량단독,기타,안전운전 의무 불이행,승용차,없음,6,1628
2019-07-08 17:00:00+09,1,1,1,0,0,충남,당진시,차대차,정면충돌,중앙선 침범,화물차,승용차,5,1629
2019-07-08 17:00:00+09,1,0,0,0,0,인천,서구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,4,1630
2019-07-08 18:00:00+09,1,0,0,0,0,경기,고양시,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,1,1631
2019-07-09 02:00:00+09,1,0,0,0,0,서울,강동구,차대사람,횡단중,과속,승용차,보행자,1,1632
2019-07-09 05:00:00+09,1,1,0,1,0,인천,동구,차대차,정면충돌,신호위반,원동기장치자전거,승용차,1,1633
2019-07-09 06:00:00+09,3,1,1,0,0,전북,정읍시,차대차,측면충돌,신호위반,특수차,화물차,1,1634
2019-07-09 09:00:00+09,1,0,0,0,0,강원,춘천시,차량단독,전도,안전운전 의무 불이행,사륜오토바이(ATV),없음,1,1635
2019-07-09 09:00:00+09,1,0,0,0,0,전남,나주시,차대차,측면충돌,안전운전 의무 불이행,화물차,자전거,2,1636
2019-07-09 10:00:00+09,1,0,0,0,0,충북,음성군,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,2,1637
2019-07-09 12:00:00+09,1,0,0,0,0,부산,부산진구,차대차,측면충돌,안전운전 의무 불이행,이륜차,승용차,1,1638
2019-07-09 18:00:00+09,1,0,0,0,0,전북,익산시,차대차,기타,안전운전 의무 불이행,승용차,이륜차,2,1639
2019-07-10 07:00:00+09,1,0,0,0,0,경기,양평군,차대차,기타,안전운전 의무 불이행,화물차,승합차,5,1640
2019-07-10 08:00:00+09,1,0,0,0,0,전북,정읍시,차량단독,전도,안전운전 의무 불이행,자전거,없음,5,1641
2019-07-10 09:00:00+09,1,0,0,0,0,경기,성남시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,1,1642
2019-07-10 10:00:00+09,1,0,0,0,0,경남,창원시,차대사람,차도통행중,안전운전 의무 불이행,건설기계,보행자,1,1643
2019-07-10 13:00:00+09,1,0,0,0,0,충북,음성군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1644
2019-07-10 18:00:00+09,1,0,0,0,0,인천,부평구,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,1645
2019-07-10 21:00:00+09,1,0,0,0,0,경남,통영시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1646
2019-07-10 21:00:00+09,1,0,0,0,0,대전,대덕구,차대차,정면충돌,신호위반,승용차,원동기장치자전거,1,1647
2019-07-10 23:00:00+09,1,0,0,0,0,강원,강릉시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1648
2019-07-11 02:00:00+09,1,0,0,0,0,전북,익산시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1649
2019-07-11 04:00:00+09,1,0,0,0,0,대구,동구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,4,1650
2019-07-11 08:00:00+09,1,1,0,1,0,전북,무주군,차대차,측면충돌,과속,승용차,승용차,5,1651
2019-07-11 10:00:00+09,1,0,0,0,0,경북,안동시,차대차,측면충돌,안전운전 의무 불이행,자전거,승합차,5,1652
2019-07-12 06:00:00+09,1,0,0,0,0,울산,울주군,차대차,측면충돌,신호위반,이륜차,화물차,1,1653
2019-07-12 07:00:00+09,1,0,0,0,0,충북,충주시,차대차,측면충돌,안전운전 의무 불이행,개인형이동수단(PM),화물차,5,1654
2019-07-12 08:00:00+09,1,0,0,0,0,강원,인제군,차대사람,보도통행중,중앙선 침범,승용차,보행자,2,1655
2019-07-12 12:00:00+09,1,1,0,0,1,경기,평택시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,1656
2019-07-12 20:00:00+09,1,0,0,0,0,경남,창원시,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,1,1657
2019-07-12 22:00:00+09,1,0,0,0,0,경기,김포시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1658
2019-07-13 00:00:00+09,1,0,0,0,0,대구,달성군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1659
2019-07-13 07:00:00+09,1,0,0,0,0,서울,중랑구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,2,1660
2019-07-13 15:00:00+09,1,1,1,0,0,인천,계양구,차대차,측면충돌,신호위반,승용차,건설기계,1,1661
2019-07-13 16:00:00+09,1,0,0,0,0,전남,함평군,차대차,측면충돌,중앙선 침범,화물차,이륜차,5,1662
2019-07-13 19:00:00+09,1,0,0,0,0,강원,양양군,차대차,추돌,안전운전 의무 불이행,화물차,특수차,4,1663
2019-07-14 01:00:00+09,1,0,0,0,0,전남,무안군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1664
2019-07-14 01:00:00+09,1,3,0,3,0,대구,달성군,차대차,기타,중앙선 침범,승용차,승합차,5,1665
2019-07-14 05:00:00+09,1,2,2,0,0,경남,거제시,차대차,기타,신호위반,이륜차,승용차,1,1666
2019-07-14 05:00:00+09,1,0,0,0,0,인천,부평구,차대차,기타,안전운전 의무 불이행,자전거,승용차,2,1667
2019-07-14 21:00:00+09,1,0,0,0,0,충북,증평군,차대차,정면충돌,신호위반,승용차,이륜차,1,1668
2019-07-15 04:00:00+09,1,0,0,0,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1669
2019-07-15 09:00:00+09,1,0,0,0,0,충남,보령시,차대차,측면충돌,기타,자전거,승용차,5,1670
2019-07-15 09:00:00+09,1,0,0,0,0,경남,창원시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1671
2019-07-15 13:00:00+09,1,0,0,0,0,부산,부산진구,차대차,기타,신호위반,자전거,승합차,1,1672
2019-07-15 21:00:00+09,2,1,1,0,0,강원,삼척시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1673
2019-07-15 21:00:00+09,1,0,0,0,0,충남,서산시,차대차,추돌,과속,승용차,이륜차,5,1674
2019-07-15 21:00:00+09,1,0,0,0,0,전북,순창군,차대차,추돌,안전운전 의무 불이행,이륜차,승합차,2,1675
2019-07-16 02:00:00+09,1,0,0,0,0,부산,사하구,차대사람,기타,신호위반,승합차,보행자,2,1676
2019-07-16 02:00:00+09,1,1,1,0,0,대전,중구,차대차,기타,신호위반,화물차,승용차,2,1677
2019-07-16 04:00:00+09,1,2,0,2,0,인천,계양구,차대차,추돌,안전거리 미확보,승용차,승용차,5,1678
2019-07-16 05:00:00+09,1,0,0,0,0,경북,울진군,차대사람,횡단중,안전운전 의무 불이행,건설기계,보행자,1,1679
2019-07-16 11:00:00+09,1,0,0,0,0,경북,경산시,차대차,정면충돌,안전운전 의무 불이행,자전거,이륜차,6,1680
2019-07-16 12:00:00+09,1,2,2,0,0,경북,군위군,차대차,추돌,안전운전 의무 불이행,승용차,승용차,5,1681
2019-07-17 00:00:00+09,1,0,0,0,0,경기,광주시,차대차,추돌,과속,화물차,개인형이동수단(PM),5,1682
2019-07-17 00:00:00+09,2,2,1,1,0,충남,공주시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,4,1683
2019-07-17 06:00:00+09,1,0,0,0,0,경남,창녕군,차대차,측면충돌,안전운전 의무 불이행,자전거,화물차,5,1684
2019-07-17 07:00:00+09,1,1,0,1,0,전북,임실군,차대차,추돌,안전운전 의무 불이행,화물차,건설기계,5,1685
2019-07-17 08:00:00+09,1,0,0,0,0,대전,유성구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1686
2019-07-17 12:00:00+09,1,4,1,3,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,2,1687
2019-07-17 14:00:00+09,1,0,0,0,0,전남,해남군,차대차,측면충돌,중앙선 침범,화물차,이륜차,5,1688
2019-07-17 14:00:00+09,1,0,0,0,0,인천,강화군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,4,1689
2019-07-17 17:00:00+09,1,0,0,0,0,충북,청주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,6,1690
2019-07-17 18:00:00+09,1,1,0,1,0,충남,당진시,차량단독,전복,안전운전 의무 불이행,승용차,없음,5,1691
2019-07-17 21:00:00+09,1,0,0,0,0,경기,김포시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,2,1692
2019-07-17 22:00:00+09,1,3,2,1,0,충남,태안군,차대차,정면충돌,안전운전 의무 불이행,승용차,승용차,1,1693
2019-07-18 11:00:00+09,1,2,0,0,2,경기,김포시,차대차,추돌,중앙선 침범,승용차,승용차,5,1694
2019-07-18 16:00:00+09,1,0,0,0,0,경북,의성군,차대차,기타,신호위반,이륜차,화물차,1,1695
2019-07-18 19:00:00+09,1,0,0,0,0,전남,구례군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1696
2019-07-19 02:00:00+09,1,0,0,0,0,충북,충주시,차대차,추돌,안전운전 의무 불이행,승용차,개인형이동수단(PM),5,1697
2019-07-19 05:00:00+09,1,0,0,0,0,부산,해운대구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,3,1698
2019-07-19 05:00:00+09,1,0,0,0,0,대전,서구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,1,1699
2019-07-19 09:00:00+09,1,0,0,0,0,경북,청송군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,6,1700
2019-07-19 15:00:00+09,1,0,0,0,0,경북,영천시,차대사람,보도통행중,기타,승합차,보행자,5,1701
2019-07-19 16:00:00+09,1,0,0,0,0,서울,송파구,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,1702
2019-07-19 20:00:00+09,1,0,0,0,0,충남,공주시,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,5,1703
2019-07-19 21:00:00+09,1,0,0,0,0,경북,경주시,차대차,추돌,안전운전 의무 불이행,원동기장치자전거,승용차,2,1704
2019-07-20 05:00:00+09,1,7,5,2,0,서울,영등포구,차량단독,기타,안전운전 의무 불이행,승합차,없음,5,1705
2019-07-20 11:00:00+09,1,0,0,0,0,전남,광양시,차대차,추돌,안전운전 의무 불이행,승용차,특수차,5,1706
2019-07-20 21:00:00+09,1,0,0,0,0,대전,중구,차대사람,기타,보행자 보호의무 위반,승용차,보행자,5,1707
2019-07-20 23:00:00+09,1,0,0,0,0,광주,서구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1708
2019-07-21 02:00:00+09,1,0,0,0,0,경기,구리시,차대사람,기타,과속,승용차,보행자,5,1709
2019-07-21 05:00:00+09,1,1,0,1,0,인천,부평구,차대차,기타,안전운전 의무 불이행,화물차,승용차,7,1710
2019-07-21 09:00:00+09,1,2,2,0,0,광주,북구,차대사람,보도통행중,안전운전 의무 불이행,승합차,보행자,2,1711
2019-07-22 04:00:00+09,1,0,0,0,0,서울,노원구,차대사람,차도통행중,과속,승용차,보행자,5,1712
2019-07-22 04:00:00+09,1,0,0,0,0,충남,홍성군,차대사람,기타,안전운전 의무 불이행,화물차,보행자,1,1713
2019-07-22 07:00:00+09,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1714
2019-07-22 07:00:00+09,4,9,8,1,0,강원,삼척시,차량단독,전복,안전운전 의무 불이행,승합차,없음,5,1715
2019-07-22 09:00:00+09,1,0,0,0,0,충남,서천군,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,1716
2019-07-22 10:00:00+09,1,0,0,0,0,충북,보은군,차대차,측면충돌,교차로 통행방법 위반,이륜차,화물차,1,1717
2019-07-22 10:00:00+09,1,0,0,0,0,충북,보은군,차량단독,전도,안전운전 의무 불이행,이륜차,없음,6,1718
2019-07-22 10:00:00+09,1,0,0,0,0,인천,서구,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,2,1719
2019-07-22 14:00:00+09,1,0,0,0,0,제주,서귀포시,차대차,측면충돌,안전거리 미확보,이륜차,승용차,5,1720
2019-07-22 15:00:00+09,1,0,0,0,0,경기,김포시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,1721
2019-07-22 17:00:00+09,1,0,0,0,0,충남,부여군,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,2,1722
2019-07-22 19:00:00+09,1,0,0,0,0,경기,용인시,차대사람,횡단중,보행자 보호의무 위반,승합차,보행자,5,1723
2019-07-22 19:00:00+09,1,0,0,0,0,경북,영천시,차대사람,횡단중,과속,승용차,보행자,1,1724
2019-07-22 20:00:00+09,2,0,0,0,0,경기,시흥시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1725
2019-07-22 22:00:00+09,1,0,0,0,0,부산,동래구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,8,1726
2019-07-23 01:00:00+09,1,2,1,1,0,충북,단양군,차대차,추돌,안전거리 미확보,특수차,화물차,5,1727
2019-07-23 01:00:00+09,1,0,0,0,0,울산,남구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,7,1728
2019-07-23 07:00:00+09,1,0,0,0,0,충남,공주시,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,1729
2019-07-23 08:00:00+09,1,0,0,0,0,경기,시흥시,차대사람,기타,안전운전 의무 불이행,화물차,보행자,1,1730
2019-07-23 10:00:00+09,1,0,0,0,0,경남,김해시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1731
2019-07-23 22:00:00+09,1,4,1,3,0,대구,북구,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1732
2019-07-24 05:00:00+09,1,1,0,1,0,충남,부여군,차대차,정면충돌,중앙선 침범,승합차,건설기계,5,1733
2019-07-24 05:00:00+09,1,0,0,0,0,대구,달서구,차대사람,횡단중,과속,승용차,보행자,5,1734
2019-07-24 08:00:00+09,1,0,0,0,0,경북,상주시,차량단독,전도,안전운전 의무 불이행,농기계,없음,5,1735
2019-07-24 08:00:00+09,1,0,0,0,0,대구,동구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,1,1736
2019-07-24 09:00:00+09,1,1,0,1,0,서울,동대문구,차대차,추돌,안전운전 의무 불이행,이륜차,승용차,7,1737
2019-07-24 13:00:00+09,1,0,0,0,0,경기,화성시,차대사람,횡단중,보행자 보호의무 위반,건설기계,보행자,5,1738
2019-07-24 13:00:00+09,1,0,0,0,0,전남,영광군,차대차,측면충돌,안전운전 의무 불이행,화물차,이륜차,5,1739
2019-07-24 13:00:00+09,1,2,1,1,0,경기,포천시,차대차,정면충돌,중앙선 침범,화물차,화물차,5,1740
2019-07-24 15:00:00+09,1,0,0,0,0,전남,나주시,차량단독,전도,안전운전 의무 불이행,원동기장치자전거,없음,5,1741
2019-07-24 15:00:00+09,1,0,0,0,0,경북,영천시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,2,1742
2019-07-24 16:00:00+09,1,0,0,0,0,경북,칠곡군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,7,1743
2019-07-24 20:00:00+09,1,0,0,0,0,경남,김해시,차대차,추돌,안전운전 의무 불이행,승용차,건설기계,5,1744
2019-07-25 00:00:00+09,1,0,0,0,0,충남,천안시,차대차,측면충돌,중앙선 침범,이륜차,승용차,5,1745
